"FromNode","ToNode","State","Frac"
"CAP_GEN_P10002","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P10002","S_CA_Domengine","CA",1.0
"CAP_GEN_P10002","S_CA_Mokelumne River","CA",1.0
"CAP_GEN_P10002","TRA_CA","CA",1.0
"CAP_GEN_P1001","E_OK_OGSM_3","KS",0.18149125105422637
"CAP_GEN_P1001","E_OK_OGSM_3","MO",0.4284419836275704
"CAP_GEN_P1001","E_OK_OGSM_3","OK",0.07024806224241624
"CAP_GEN_P1001","E_OK_OGSM_3","IL",0.3081924086453208
"CAP_GEN_P1001","E_OK_OGSM_3","IN",0.0116262944304661
"CAP_GEN_P1001","S_IL_Mount Simon","IL",0.9155553800918544
"CAP_GEN_P1001","S_IL_Mount Simon","IN",0.08444461990814553
"CAP_GEN_P1001","E_IN_OGSM_1","IN",1.0
"CAP_GEN_P1001","TRA_IL","IL",0.9296384567876345
"CAP_GEN_P1001","TRA_IL","IN",0.0703615432123655
"CAP_GEN_P10034","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P10034","S_CA_Winters","CA",1.0
"CAP_GEN_P10034","S_CA_Domengine","CA",1.0
"CAP_GEN_P10034","TRA_CA","CA",1.0
"CAP_GEN_P1004","E_MS_OGSM_2","TN",0.21565863253755027
"CAP_GEN_P1004","E_MS_OGSM_2","KY",0.2020626116049946
"CAP_GEN_P1004","E_MS_OGSM_2","MS",0.450781650468354
"CAP_GEN_P1004","E_MS_OGSM_2","IN",0.13149710538910117
"CAP_GEN_P1004","E_IN_OGSM_1","IN",1.0
"CAP_GEN_P1004","E_IL_OGSM_1","IL",0.8175180441690896
"CAP_GEN_P1004","E_IL_OGSM_1","IN",0.18248195583091037
"CAP_GEN_P1004","TRA_KY","KY",0.27058504875310097
"CAP_GEN_P1004","TRA_KY","IN",0.729414951246899
"CAP_GEN_P10043","E_MS_OGSM_2","MD",0.046998651579238195
"CAP_GEN_P10043","E_MS_OGSM_2","NJ",0.0003679767025853041
"CAP_GEN_P10043","E_MS_OGSM_2","DE",0.026510388076337675
"CAP_GEN_P10043","E_MS_OGSM_2","GA",0.08762164815077737
"CAP_GEN_P10043","E_MS_OGSM_2","VA",0.3039240723290071
"CAP_GEN_P10043","E_MS_OGSM_2","NC",0.1913338368150099
"CAP_GEN_P10043","E_MS_OGSM_2","DC",0.006716792445124158
"CAP_GEN_P10043","E_MS_OGSM_2","AL",0.20734849331877878
"CAP_GEN_P10043","E_MS_OGSM_2","TN",0.01647819735633223
"CAP_GEN_P10043","E_MS_OGSM_2","MS",0.11269994322680942
"CAP_GEN_P10043","E_PA_OGSM_1","NJ",0.0031686944640043576
"CAP_GEN_P10043","E_PA_OGSM_1","PA",0.936551338668396
"CAP_GEN_P10043","E_PA_OGSM_1","DE",0.060279966867599594
"CAP_GEN_P10043","S_MD_Oriskany_1","WV",0.021206538249371458
"CAP_GEN_P10043","S_MD_Oriskany_1","NJ",0.0021766616130891483
"CAP_GEN_P10043","S_MD_Oriskany_1","PA",0.41886570322626493
"CAP_GEN_P10043","S_MD_Oriskany_1","DE",0.09436216658389351
"CAP_GEN_P10043","S_MD_Oriskany_1","MD",0.463388930327381
"CAP_GEN_P10043","TRA_PA","NJ",0.01917037517614997
"CAP_GEN_P10043","TRA_PA","PA",0.9808296248238499
"CAP_GEN_P1007","E_MS_OGSM_2","TN",0.19967196838245976
"CAP_GEN_P1007","E_MS_OGSM_2","KY",0.14522326899832902
"CAP_GEN_P1007","E_MS_OGSM_2","MS",0.3801647958480207
"CAP_GEN_P1007","E_MS_OGSM_2","IN",0.27493996677119054
"CAP_GEN_P1007","E_IN_OGSM_1","IN",1.0
"CAP_GEN_P1007","S_IL_Mount Simon","IL",0.4363921720259595
"CAP_GEN_P1007","S_IL_Mount Simon","IN",0.5636078279740405
"CAP_GEN_P1007","TRA_KY","KY",0.10738823122791268
"CAP_GEN_P1007","TRA_KY","IN",0.8926117687720873
"CAP_GEN_P1008","E_MS_OGSM_2","TN",0.25643094585821535
"CAP_GEN_P1008","E_MS_OGSM_2","KY",0.22847735048648057
"CAP_GEN_P1008","E_MS_OGSM_2","AL",0.04441421367680991
"CAP_GEN_P1008","E_MS_OGSM_2","MS",0.4466473300238986
"CAP_GEN_P1008","E_MS_OGSM_2","IN",0.02403015995459558
"CAP_GEN_P1008","E_KY_OGSM_1","KY",0.6585978146478948
"CAP_GEN_P1008","E_KY_OGSM_1","IN",0.3414021853521052
"CAP_GEN_P1008","E_IN_OGSM_1","KY",0.004356786449757767
"CAP_GEN_P1008","E_IN_OGSM_1","IN",0.9956432135502422
"CAP_GEN_P1008","TRA_KY","KY",0.8938663066522247
"CAP_GEN_P1008","TRA_KY","IN",0.10613369334777527
"CAP_GEN_P10099","E_MS_OGSM_2","MD",0.04494939263629681
"CAP_GEN_P10099","E_MS_OGSM_2","NJ",0.0036424754679111886
"CAP_GEN_P10099","E_MS_OGSM_2","DE",0.022028216989026628
"CAP_GEN_P10099","E_MS_OGSM_2","GA",0.08864292899908047
"CAP_GEN_P10099","E_MS_OGSM_2","VA",0.3041311836581702
"CAP_GEN_P10099","E_MS_OGSM_2","NC",0.19395200760847564
"CAP_GEN_P10099","E_MS_OGSM_2","DC",0.006865832384027944
"CAP_GEN_P10099","E_MS_OGSM_2","AL",0.20798952608558507
"CAP_GEN_P10099","E_MS_OGSM_2","TN",0.014818670362531745
"CAP_GEN_P10099","E_MS_OGSM_2","MS",0.11297976580889432
"CAP_GEN_P10099","E_PA_OGSM_1","NJ",0.005907145932458878
"CAP_GEN_P10099","E_PA_OGSM_1","PA",0.9201249390997944
"CAP_GEN_P10099","E_PA_OGSM_1","DE",0.07396791496774663
"CAP_GEN_P10099","S_MD_Oriskany_1","WV",0.03565581043916621
"CAP_GEN_P10099","S_MD_Oriskany_1","NJ",0.008909247487433146
"CAP_GEN_P10099","S_MD_Oriskany_1","PA",0.3037615734566311
"CAP_GEN_P10099","S_MD_Oriskany_1","DE",0.08784865811028882
"CAP_GEN_P10099","S_MD_Oriskany_1","MD",0.5638247105064808
"CAP_GEN_P10099","TRA_PA","NJ",0.01951207475080674
"CAP_GEN_P10099","TRA_PA","PA",0.8193036578497128
"CAP_GEN_P10099","TRA_PA","DE",0.16118426739948044
"CAP_GEN_P1010","E_MS_OGSM_2","TN",0.1956933689142625
"CAP_GEN_P1010","E_MS_OGSM_2","KY",0.16255600565209624
"CAP_GEN_P1010","E_MS_OGSM_2","IL",0.09578393175066723
"CAP_GEN_P1010","E_MS_OGSM_2","MS",0.40787960339785345
"CAP_GEN_P1010","E_MS_OGSM_2","IN",0.13808709028512053
"CAP_GEN_P1010","E_IN_OGSM_1","IN",1.0
"CAP_GEN_P1010","E_IL_OGSM_1","IL",0.9129637056355787
"CAP_GEN_P1010","E_IL_OGSM_1","IN",0.08703629436442141
"CAP_GEN_P1010","TRA_IL","IL",0.9296184244389991
"CAP_GEN_P1010","TRA_IL","IN",0.07038157556100079
"CAP_GEN_P1012","E_MS_OGSM_2","TN",0.2758196616763818
"CAP_GEN_P1012","E_MS_OGSM_2","KY",0.20523602562819315
"CAP_GEN_P1012","E_MS_OGSM_2","MS",0.5178768132034429
"CAP_GEN_P1012","E_MS_OGSM_2","IN",0.0010674994919821288
"CAP_GEN_P1012","E_IN_OGSM_1","IN",1.0
"CAP_GEN_P1012","E_KY_OGSM_1","KY",0.7365652145979028
"CAP_GEN_P1012","E_KY_OGSM_1","IN",0.2634347854020972
"CAP_GEN_P1012","TRA_KY","KY",0.36879433773488335
"CAP_GEN_P1012","TRA_KY","IN",0.6312056622651168
"CAP_GEN_P10143","E_MS_OGSM_2","AL",0.21268987442890636
"CAP_GEN_P10143","E_MS_OGSM_2","TN",0.18424688604723952
"CAP_GEN_P10143","E_MS_OGSM_2","WV",0.2229287467282995
"CAP_GEN_P10143","E_MS_OGSM_2","PA",0.09555181594079894
"CAP_GEN_P10143","E_MS_OGSM_2","MS",0.1462424588022582
"CAP_GEN_P10143","E_MS_OGSM_2","KY",0.13834021805249747
"CAP_GEN_P10143","E_PA_OGSM_1","PA",1.0
"CAP_GEN_P10143","S_PA_Oriskany_4","PA",1.0
"CAP_GEN_P10143","TRA_PA","PA",1.0
"CAP_GEN_P10294","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P10294","S_CA_Domengine","CA",1.0
"CAP_GEN_P10294","S_CA_Winters","CA",1.0
"CAP_GEN_P10294","TRA_CA","CA",1.0
"CAP_GEN_P10307","E_MS_OGSM_2","MD",0.07653574876128605
"CAP_GEN_P10307","E_MS_OGSM_2","NJ",0.03464662776730683
"CAP_GEN_P10307","E_MS_OGSM_2","NC",0.12222427916195591
"CAP_GEN_P10307","E_MS_OGSM_2","MA",0.008777570158806638
"CAP_GEN_P10307","E_MS_OGSM_2","GA",0.06447257405061407
"CAP_GEN_P10307","E_MS_OGSM_2","VA",0.24287359855906235
"CAP_GEN_P10307","E_MS_OGSM_2","DE",0.012863736128071495
"CAP_GEN_P10307","E_MS_OGSM_2","AL",0.16323012910069534
"CAP_GEN_P10307","E_MS_OGSM_2","TN",0.03985694257152441
"CAP_GEN_P10307","E_MS_OGSM_2","NY",0.013796806953661228
"CAP_GEN_P10307","E_MS_OGSM_2","PA",0.04115685427355708
"CAP_GEN_P10307","E_MS_OGSM_2","MS",0.08914028700094913
"CAP_GEN_P10307","E_MS_OGSM_2","RI",0.008810703282996445
"CAP_GEN_P10307","E_MS_OGSM_2","CT",0.08161414222951291
"CAP_GEN_P10307","E_PA_OGSM_1","NY",0.16808363823897263
"CAP_GEN_P10307","E_PA_OGSM_1","PA",0.5443035965960269
"CAP_GEN_P10307","E_PA_OGSM_1","MA",0.04753444386169405
"CAP_GEN_P10307","E_PA_OGSM_1","CT",0.2400783213033064
"CAP_GEN_P10307","S_PA_Potsdam","NY",0.2010388385142689
"CAP_GEN_P10307","S_PA_Potsdam","PA",0.5464300289124022
"CAP_GEN_P10307","S_PA_Potsdam","MA",0.095537653137292
"CAP_GEN_P10307","S_PA_Potsdam","CT",0.1569934794360369
"CAP_GEN_P10307","TRA_CT","MA",0.27144591435661575
"CAP_GEN_P10307","TRA_CT","CT",0.7285540856433843
"CAP_GEN_P10308","E_MS_OGSM_2","MD",0.062055117224556526
"CAP_GEN_P10308","E_MS_OGSM_2","NJ",0.028134852009631155
"CAP_GEN_P10308","E_MS_OGSM_2","NC",0.16553059249403215
"CAP_GEN_P10308","E_MS_OGSM_2","GA",0.07741382570176603
"CAP_GEN_P10308","E_MS_OGSM_2","VA",0.2796183512766168
"CAP_GEN_P10308","E_MS_OGSM_2","DE",0.02096445294545142
"CAP_GEN_P10308","E_MS_OGSM_2","DC",0.00572675784314126
"CAP_GEN_P10308","E_MS_OGSM_2","AL",0.18922157196535574
"CAP_GEN_P10308","E_MS_OGSM_2","TN",0.023222162130926812
"CAP_GEN_P10308","E_MS_OGSM_2","PA",0.045029390300284064
"CAP_GEN_P10308","E_MS_OGSM_2","MS",0.10308292610823819
"CAP_GEN_P10308","E_PA_OGSM_1","NJ",0.17188431329993448
"CAP_GEN_P10308","E_PA_OGSM_1","PA",0.8281156867000655
"CAP_GEN_P10308","S_MD_Oriskany_1","MD",0.09017842927248956
"CAP_GEN_P10308","S_MD_Oriskany_1","NJ",0.13100332375416976
"CAP_GEN_P10308","S_MD_Oriskany_1","PA",0.7788182469733408
"CAP_GEN_P10308","TRA_PA","NJ",0.34603680695287165
"CAP_GEN_P10308","TRA_PA","PA",0.6539631930471284
"CAP_GEN_P10342","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P10342","S_CA_Winters","CA",1.0
"CAP_GEN_P10342","S_CA_Starkey","CA",1.0
"CAP_GEN_P10342","TRA_CA","CA",1.0
"CAP_GEN_P1043","E_MS_OGSM_2","TN",0.2372390142970422
"CAP_GEN_P1043","E_MS_OGSM_2","KY",0.2018101501128311
"CAP_GEN_P1043","E_MS_OGSM_2","MS",0.47030089793151747
"CAP_GEN_P1043","E_MS_OGSM_2","IN",0.0906499376586092
"CAP_GEN_P1043","E_IN_OGSM_1","IN",1.0
"CAP_GEN_P1043","E_KY_OGSM_1","KY",0.30374216897130135
"CAP_GEN_P1043","E_KY_OGSM_1","IN",0.6962578310286988
"CAP_GEN_P1043","TRA_KY","KY",0.2911162860299194
"CAP_GEN_P1043","TRA_KY","IN",0.7088837139700805
"CAP_GEN_P10566","E_MS_OGSM_2","MD",0.045639362980517933
"CAP_GEN_P10566","E_MS_OGSM_2","NJ",0.002812272731641408
"CAP_GEN_P10566","E_MS_OGSM_2","DE",0.015328714142392782
"CAP_GEN_P10566","E_MS_OGSM_2","GA",0.09104221097211479
"CAP_GEN_P10566","E_MS_OGSM_2","VA",0.30405893905188897
"CAP_GEN_P10566","E_MS_OGSM_2","NC",0.20068793711055216
"CAP_GEN_P10566","E_MS_OGSM_2","DC",0.00742019861944164
"CAP_GEN_P10566","E_MS_OGSM_2","AL",0.2093048738602243
"CAP_GEN_P10566","E_MS_OGSM_2","TN",0.010177976998248506
"CAP_GEN_P10566","E_MS_OGSM_2","MS",0.11352751353297753
"CAP_GEN_P10566","E_PA_OGSM_1","NJ",0.005711060899332614
"CAP_GEN_P10566","E_PA_OGSM_1","PA",0.9150769471013086
"CAP_GEN_P10566","E_PA_OGSM_1","DE",0.07921199199935877
"CAP_GEN_P10566","S_MD_Oriskany_1","WV",0.045158550038284916
"CAP_GEN_P10566","S_MD_Oriskany_1","NJ",0.00644762179529476
"CAP_GEN_P10566","S_MD_Oriskany_1","DE",0.08121626955718449
"CAP_GEN_P10566","S_MD_Oriskany_1","MD",0.8671775586092358
"CAP_GEN_P10566","TRA_PA","NJ",0.022894361655813083
"CAP_GEN_P10566","TRA_PA","PA",0.6928701228929626
"CAP_GEN_P10566","TRA_PA","DE",0.2842355154512244
"CAP_GEN_P10633","E_MS_OGSM_2","VA",0.13799878416121453
"CAP_GEN_P10633","E_MS_OGSM_2","MS",0.12262295438836733
"CAP_GEN_P10633","E_MS_OGSM_2","NC",0.249960585161892
"CAP_GEN_P10633","E_MS_OGSM_2","AL",0.23891153192128933
"CAP_GEN_P10633","E_MS_OGSM_2","GA",0.15965481313814697
"CAP_GEN_P10633","E_MS_OGSM_2","SC",0.09085133122908992
"CAP_GEN_P10633","S_MD_Oriskany_1","WV",0.20615479727741404
"CAP_GEN_P10633","S_MD_Oriskany_1","VA",0.7669894770550603
"CAP_GEN_P10633","S_MD_Oriskany_1","MD",0.026855725667525674
"CAP_GEN_P10633","E_PA_OGSM_1","WV",0.11827155341541945
"CAP_GEN_P10633","E_PA_OGSM_1","VA",0.6186820107770996
"CAP_GEN_P10633","E_PA_OGSM_1","PA",0.24743123771189968
"CAP_GEN_P10633","E_PA_OGSM_1","MD",0.015615198095581274
"CAP_GEN_P10633","TRA_VA","VA",1.0
"CAP_GEN_P10671","E_OK_OGSM_3","OK",1.0
"CAP_GEN_P10671","S_LowerTuscaloosa_LA","AR",0.5443153945724309
"CAP_GEN_P10671","S_LowerTuscaloosa_LA","OK",0.07873075378523747
"CAP_GEN_P10671","S_LowerTuscaloosa_LA","LA",0.37695385164233164
"CAP_GEN_P10671","E_MS_OGSM_2","AR",0.613624475488852
"CAP_GEN_P10671","E_MS_OGSM_2","OK",0.04459314447252369
"CAP_GEN_P10671","E_MS_OGSM_2","MS",0.23836679824524604
"CAP_GEN_P10671","E_MS_OGSM_2","LA",0.10341558179337823
"CAP_GEN_P10671","TRA_OK","OK",1.0
"CAP_GEN_P10672","E_MS_OGSM_2","FL",0.08631144796494357
"CAP_GEN_P10672","E_MS_OGSM_2","GA",0.3209237751974147
"CAP_GEN_P10672","E_MS_OGSM_2","AL",0.41411157537824606
"CAP_GEN_P10672","E_MS_OGSM_2","MS",0.17865320145939573
"CAP_GEN_P10672","E_GA_OGSM_1","FL",0.20368063657476165
"CAP_GEN_P10672","E_GA_OGSM_1","GA",0.7963193634252385
"CAP_GEN_P10672","E_FL_OGSM_2","FL",1.0
"CAP_GEN_P10672","TRA_GA","FL",0.09192419926425237
"CAP_GEN_P10672","TRA_GA","GA",0.9080758007357475
"CAP_GEN_P10675","E_MS_OGSM_2","VA",0.2282515418038812
"CAP_GEN_P10675","E_MS_OGSM_2","NJ",0.09255475045886703
"CAP_GEN_P10675","E_MS_OGSM_2","NC",0.1850935993830363
"CAP_GEN_P10675","E_MS_OGSM_2","GA",0.08771209250224049
"CAP_GEN_P10675","E_MS_OGSM_2","MD",0.07125729592217228
"CAP_GEN_P10675","E_MS_OGSM_2","DE",0.012708296111897898
"CAP_GEN_P10675","E_MS_OGSM_2","AL",0.17991965534257306
"CAP_GEN_P10675","E_MS_OGSM_2","NY",0.04571721536325559
"CAP_GEN_P10675","E_MS_OGSM_2","MS",0.09678555311207614
"CAP_GEN_P10675","E_PA_OGSM_1","NY",0.0558012995035059
"CAP_GEN_P10675","E_PA_OGSM_1","NJ",0.20346321408329882
"CAP_GEN_P10675","E_PA_OGSM_1","PA",0.6479525899534961
"CAP_GEN_P10675","E_PA_OGSM_1","CT",0.09278289645969917
"CAP_GEN_P10675","S_MD_Oriskany_1","NY",0.04692693991594021
"CAP_GEN_P10675","S_MD_Oriskany_1","NJ",0.2164595462493134
"CAP_GEN_P10675","S_MD_Oriskany_1","PA",0.6782736992617395
"CAP_GEN_P10675","S_MD_Oriskany_1","MD",0.05833981457300703
"CAP_GEN_P10675","TRA_CT","CT",1.0
"CAP_GEN_P10676","E_MS_OGSM_2","FL",0.7003348178878531
"CAP_GEN_P10676","E_MS_OGSM_2","AL",0.11771573353555803
"CAP_GEN_P10676","E_MS_OGSM_2","MS",0.18194944857658876
"CAP_GEN_P10676","TRA_CT","CT",1.0
"CAP_GEN_P10678","E_MS_OGSM_2","VA",0.10618005378885147
"CAP_GEN_P10678","E_MS_OGSM_2","GA",0.013588785920345648
"CAP_GEN_P10678","E_MS_OGSM_2","MD",0.0017853229780846064
"CAP_GEN_P10678","E_MS_OGSM_2","AL",0.24550324253796307
"CAP_GEN_P10678","E_MS_OGSM_2","TN",0.20735594955632777
"CAP_GEN_P10678","E_MS_OGSM_2","WV",0.28167875678833865
"CAP_GEN_P10678","E_MS_OGSM_2","MS",0.14390788843008878
"CAP_GEN_P10678","S_MD_Oriskany_1","WV",0.3049786598154853
"CAP_GEN_P10678","S_MD_Oriskany_1","MD",0.6950213401845148
"CAP_GEN_P10678","S_PA_Oriskany_4","WV",0.04421706504247804
"CAP_GEN_P10678","S_PA_Oriskany_4","PA",0.8265089970529709
"CAP_GEN_P10678","S_PA_Oriskany_4","MD",0.129273937904551
"CAP_GEN_P10678","TRA_PA","MD",0.23862562628332787
"CAP_GEN_P10678","TRA_PA","PA",0.761374373716672
"CAP_GEN_P10682","E_WY_OGSM_5","CO",0.29563105812507745
"CAP_GEN_P10682","E_WY_OGSM_5","WY",0.7043689418749226
"CAP_GEN_P10682","E_NE_OGSM_3","CO",0.5313168879987914
"CAP_GEN_P10682","E_NE_OGSM_3","NE",0.4686831120012086
"CAP_GEN_P10682","E_CO_OGSM_5","CO",1.0
"CAP_GEN_P10682","TRA_CO_EAST","CO",1.0
"CAP_GEN_P10725","E_MS_OGSM_2","MD",0.009030855394912041
"CAP_GEN_P10725","E_MS_OGSM_2","WV",0.21948699593280271
"CAP_GEN_P10725","E_MS_OGSM_2","GA",0.01830772105976083
"CAP_GEN_P10725","E_MS_OGSM_2","VA",0.06459645023158721
"CAP_GEN_P10725","E_MS_OGSM_2","AL",0.17246988410324074
"CAP_GEN_P10725","E_MS_OGSM_2","TN",0.14981209238710863
"CAP_GEN_P10725","E_MS_OGSM_2","NY",0.07504585323278612
"CAP_GEN_P10725","E_MS_OGSM_2","PA",0.19138825685428848
"CAP_GEN_P10725","E_MS_OGSM_2","MS",0.09986189080351338
"CAP_GEN_P10725","E_PA_OGSM_1","NY",0.3044102272040613
"CAP_GEN_P10725","E_PA_OGSM_1","PA",0.6955897727959387
"CAP_GEN_P10725","S_PA_Potsdam","NY",0.49024212955209995
"CAP_GEN_P10725","S_PA_Potsdam","PA",0.5097578704479
"CAP_GEN_P10725","TRA_CT","NY",0.42078495868378163
"CAP_GEN_P10725","TRA_CT","MA",0.29074482523180517
"CAP_GEN_P10725","TRA_CT","CT",0.28847021608441326
"CAP_GEN_P10726","E_MS_OGSM_2","MD",0.047021117348167565
"CAP_GEN_P10726","E_MS_OGSM_2","NJ",0.05421775561789369
"CAP_GEN_P10726","E_MS_OGSM_2","MA",0.013803551488622818
"CAP_GEN_P10726","E_MS_OGSM_2","GA",0.04743019017666354
"CAP_GEN_P10726","E_MS_OGSM_2","NY",0.041446536419646116
"CAP_GEN_P10726","E_MS_OGSM_2","NC",0.018374238819739094
"CAP_GEN_P10726","E_MS_OGSM_2","AL",0.16380373566484985
"CAP_GEN_P10726","E_MS_OGSM_2","TN",0.1379332629256078
"CAP_GEN_P10726","E_MS_OGSM_2","WV",0.013376766919831175
"CAP_GEN_P10726","E_MS_OGSM_2","VA",0.24367665040456965
"CAP_GEN_P10726","E_MS_OGSM_2","PA",0.0839452179254789
"CAP_GEN_P10726","E_MS_OGSM_2","MS",0.0912059629486449
"CAP_GEN_P10726","E_MS_OGSM_2","CT",0.04376501334028483
"CAP_GEN_P10726","E_PA_OGSM_1","NY",0.2453708041217455
"CAP_GEN_P10726","E_PA_OGSM_1","PA",0.5933066942235772
"CAP_GEN_P10726","E_PA_OGSM_1","MA",0.07492265552781685
"CAP_GEN_P10726","E_PA_OGSM_1","CT",0.08639984612686046
"CAP_GEN_P10726","S_PA_Potsdam","NY",0.24776802520990063
"CAP_GEN_P10726","S_PA_Potsdam","PA",0.6130424730311692
"CAP_GEN_P10726","S_PA_Potsdam","MA",0.13918950175893002
"CAP_GEN_P10726","TRA_CT","MA",0.37659039941725686
"CAP_GEN_P10726","TRA_CT","CT",0.6234096005827432
"CAP_GEN_P1073","E_OK_OGSM_3","IA",0.26313187216429706
"CAP_GEN_P1073","E_OK_OGSM_3","KS",0.4073724790186654
"CAP_GEN_P1073","E_OK_OGSM_3","MO",0.2866798593304582
"CAP_GEN_P1073","E_OK_OGSM_3","OK",0.04281578948657938
"CAP_GEN_P1073","S_IL_Mount Simon","IA",0.29416655463300084
"CAP_GEN_P1073","S_IL_Mount Simon","IL",0.7058334453669992
"CAP_GEN_P1073","S_IL_ForestCity","IA",0.30308155145390314
"CAP_GEN_P1073","S_IL_ForestCity","IL",0.6969184485460969
"CAP_GEN_P1073","TRA_IA","IA",1.0
"CAP_GEN_P10741","E_MS_OGSM_2","MS",0.33612950258365293
"CAP_GEN_P10741","E_MS_OGSM_2","TX",0.23571386217843807
"CAP_GEN_P10741","E_MS_OGSM_2","LA",0.42815663523790903
"CAP_GEN_P10741","S_LowerTuscaloosa_LA","TX",0.4340653729170521
"CAP_GEN_P10741","S_LowerTuscaloosa_LA","LA",0.565934627082948
"CAP_GEN_P10741","S_TX_WG","TX",1.0
"CAP_GEN_P10741","TRA_TX_EAST","TX",1.0
"CAP_GEN_P10745","E_OK_OGSM_3","KS",0.17432004116811695
"CAP_GEN_P10745","E_OK_OGSM_3","MI",0.17789119369707587
"CAP_GEN_P10745","E_OK_OGSM_3","MO",0.2815678397294406
"CAP_GEN_P10745","E_OK_OGSM_3","OK",0.03623912703783073
"CAP_GEN_P10745","E_OK_OGSM_3","IL",0.32998179836753605
"CAP_GEN_P10745","E_MI_OGSM_1","MI",1.0
"CAP_GEN_P10745","S_OH_Conasauga","MI",0.5654123731128311
"CAP_GEN_P10745","S_OH_Conasauga","OH",0.43458762688716895
"CAP_GEN_P10745","TRA_MI","MI",1.0
"CAP_GEN_P10751","E_MS_OGSM_2","MD",0.04328347053473626
"CAP_GEN_P10751","E_MS_OGSM_2","NJ",0.018616029587062734
"CAP_GEN_P10751","E_MS_OGSM_2","NC",0.19158791936682998
"CAP_GEN_P10751","E_MS_OGSM_2","GA",0.08741743176783713
"CAP_GEN_P10751","E_MS_OGSM_2","VA",0.2972505562481392
"CAP_GEN_P10751","E_MS_OGSM_2","DE",0.021450870996292174
"CAP_GEN_P10751","E_MS_OGSM_2","DC",0.006740594254645293
"CAP_GEN_P10751","E_MS_OGSM_2","AL",0.20364238662981143
"CAP_GEN_P10751","E_MS_OGSM_2","TN",0.013083606314342291
"CAP_GEN_P10751","E_MS_OGSM_2","PA",0.006365821115607282
"CAP_GEN_P10751","E_MS_OGSM_2","MS",0.11056131318469635
"CAP_GEN_P10751","E_PA_OGSM_1","NJ",0.007092312738488058
"CAP_GEN_P10751","E_PA_OGSM_1","PA",0.9929076872615119
"CAP_GEN_P10751","S_MD_Oriskany_1","MD",0.26599422911890186
"CAP_GEN_P10751","S_MD_Oriskany_1","NJ",0.0060529761583809055
"CAP_GEN_P10751","S_MD_Oriskany_1","PA",0.7279527947227172
"CAP_GEN_P10751","TRA_PA","NJ",0.026635104812988145
"CAP_GEN_P10751","TRA_PA","PA",0.9733648951870119
"CAP_GEN_P10761","E_CA_OGSM_6","CA",0.8383193521729382
"CAP_GEN_P10761","E_CA_OGSM_6","NV",0.16168064782706187
"CAP_GEN_P10761","E_UT_OGSM_5","UT",0.7844100174917474
"CAP_GEN_P10761","E_UT_OGSM_5","NV",0.2155899825082526
"CAP_GEN_P10761","S_CA_Domengine","CA",0.722137758678906
"CAP_GEN_P10761","S_CA_Domengine","NV",0.2778622413210939
"CAP_GEN_P10761","TRA_CA","CA",0.5663977389769396
"CAP_GEN_P10761","TRA_CA","NV",0.4336022610230605
"CAP_GEN_P108","E_OK_OGSM_3","KS",0.8094617523206394
"CAP_GEN_P108","E_OK_OGSM_3","OK",0.19053824767936062
"CAP_GEN_P108","E_KS_OGSM_3","KS",1.0
"CAP_GEN_P108","E_NE_OGSM_3","KS",0.476824313756312
"CAP_GEN_P108","E_NE_OGSM_3","CO",0.34384133357376084
"CAP_GEN_P108","E_NE_OGSM_3","NE",0.17933435266992703
"CAP_GEN_P108","TRA_NM","KS",0.40212655470114334
"CAP_GEN_P108","TRA_NM","OK",0.11184337613179791
"CAP_GEN_P108","TRA_NM","CO",0.24791420137473563
"CAP_GEN_P108","TRA_NM","NM",0.23811586779232302
"CAP_GEN_P1082","E_OK_OGSM_3","IA",0.024618489189052285
"CAP_GEN_P1082","E_OK_OGSM_3","KS",0.6804673960113949
"CAP_GEN_P1082","E_OK_OGSM_3","OK",0.05021265353605337
"CAP_GEN_P1082","E_OK_OGSM_3","NE",0.2447014612634993
"CAP_GEN_P1082","E_KS_OGSM_3","IA",0.0061622007177382825
"CAP_GEN_P1082","E_KS_OGSM_3","KS",0.5616700185930177
"CAP_GEN_P1082","E_KS_OGSM_3","NE",0.432167780689244
"CAP_GEN_P1082","S_IL_Mount Simon","IA",0.6292206786417651
"CAP_GEN_P1082","S_IL_Mount Simon","IL",0.37077932135823494
"CAP_GEN_P1082","TRA_KS","IA",0.28860746144631894
"CAP_GEN_P1082","TRA_KS","KS",0.421020139338692
"CAP_GEN_P1082","TRA_KS","MO",0.04467548324515043
"CAP_GEN_P1082","TRA_KS","NE",0.24569691596983856
"CAP_GEN_P1091","E_OK_OGSM_3","IA",0.0010293559630126508
"CAP_GEN_P1091","E_OK_OGSM_3","KS",0.5423650831883144
"CAP_GEN_P1091","E_OK_OGSM_3","OK",0.04002097415581489
"CAP_GEN_P1091","E_OK_OGSM_3","NE",0.41658458669285797
"CAP_GEN_P1091","E_KS_OGSM_3","IA",0.0009587746709415588
"CAP_GEN_P1091","E_KS_OGSM_3","KS",0.39662065902223675
"CAP_GEN_P1091","E_KS_OGSM_3","NE",0.6024205663068216
"CAP_GEN_P1091","E_NE_OGSM_3","IA",0.001103024164484691
"CAP_GEN_P1091","E_NE_OGSM_3","NE",0.9988969758355153
