Composite table:
    i_MarketPriceCode  i_CensusDivision  i_NEMSYear    HMMBLK_PHMM(i_MarketPriceCode,i_CensusDivision,i_NEMSYear)
    2                                 6  60                                                                 12.21
    2                                 6  61                                                                 12.80
    2                                 7  1                                                                  35.00
    2                                 7  2                                                                  35.00
    2                                 7  3                                                                  35.00
    2                                 7  4                                                                  35.00
    2                                 7  5                                                                  35.00
    2                                 7  6                                                                  35.00
    2                                 7  7                                                                  35.00
    2                                 7  8                                                                  35.00
    2                                 7  9                                                                  35.00
    2                                 7  10                                                                 35.00
    2                                 7  11                                                                 35.00
    2                                 7  12                                                                 35.00
    2                                 7  13                                                                 35.00
    2                                 7  14                                                                 35.00
    2                                 7  15                                                                 35.00
    2                                 7  16                                                                 35.00
    2                                 7  17                                                                 35.00
    2                                 7  18                                                                 35.00
    2                                 7  19                                                                 35.00
    2                                 7  20                                                                 35.00
    2                                 7  21                                                                 35.00
    2                                 7  22                                                                 35.00
    2                                 7  23                                                                 35.00
    2                                 7  24                                                                 35.00
    2                                 7  25                                                                 35.00
    2                                 7  26                                                                 35.00
    2                                 7  27                                                                 35.00
    2                                 7  28                                                                 35.00
    2                                 7  29                                                                 35.00
    2                                 7  30                                                                 35.00
    2                                 7  31                                                                 35.00
    2                                 7  32                                                                 35.00
    2                                 7  33                                                                 35.00
    2                                 7  34                                                                 10.61
    2                                 7  35                                                                 10.09
    2                                 7  36                                                                 10.10
    2                                 7  37                                                                 12.00
    2                                 7  38                                                                 11.88
    2                                 7  39                                                                 11.15
    2                                 7  40                                                                 11.11
    2                                 7  41                                                                 12.02
    2                                 7  42                                                                 12.01
    2                                 7  43                                                                 12.08
    2                                 7  44                                                                 12.00
    2                                 7  45                                                                 12.00
    2                                 7  46                                                                 11.98
    2                                 7  47                                                                 11.92
    2                                 7  48                                                                 11.85
    2                                 7  49                                                                 11.74
    2                                 7  50                                                                 11.23
    2                                 7  51                                                                 10.24
    2                                 7  52                                                                 10.22
    2                                 7  53                                                                 10.41
    2                                 7  54                                                                 10.46
    2                                 7  55                                                                 10.49
    2                                 7  56                                                                 10.48
    2                                 7  57                                                                 12.87
    2                                 7  58                                                                 12.34
    2                                 7  59                                                                 12.32
    2                                 7  60                                                                 12.47
    2                                 7  61                                                                 12.80
    2                                 8  1                                                                  35.00
    2                                 8  2                                                                  35.00
    2                                 8  3                                                                  35.00
    2                                 8  4                                                                  35.00
    2                                 8  5                                                                  35.00
    2                                 8  6                                                                  35.00
    2                                 8  7                                                                  35.00
    2                                 8  8                                                                  35.00
    2                                 8  9                                                                  35.00
    2                                 8  10                                                                 35.00
    2                                 8  11                                                                 35.00
    2                                 8  12                                                                 35.00
    2                                 8  13                                                                 35.00
    2                                 8  14                                                                 35.00
    2                                 8  15                                                                 35.00
    2                                 8  16                                                                 35.00
    2                                 8  17                                                                 35.00
    2                                 8  18                                                                 35.00
    2                                 8  19                                                                 35.00
    2                                 8  20                                                                 35.00
    2                                 8  21                                                                 35.00
    2                                 8  22                                                                 35.00
    2                                 8  23                                                                 35.00
    2                                 8  24                                                                 35.00
    2                                 8  25                                                                 35.00
    2                                 8  26                                                                 35.00
    2                                 8  27                                                                 35.00
    2                                 8  28                                                                 35.00
    2                                 8  29                                                                 35.00
    2                                 8  30                                                                 35.00
    2                                 8  31                                                                 35.00
    2                                 8  32                                                                 35.00
    2                                 8  33                                                                 35.00
    2                                 8  34                                                                 10.61
    2                                 8  35                                                                 10.09
    2                                 8  36                                                                 10.10
    2                                 8  37                                                                 12.00
    2                                 8  38                                                                 11.88
    2                                 8  39                                                                 11.15
    2                                 8  40                                                                 11.11
    2                                 8  41                                                                 12.02
    2                                 8  42                                                                 12.01
    2                                 8  43                                                                 12.08
    2                                 8  44                                                                 12.00
    2                                 8  45                                                                 12.00
    2                                 8  46                                                                 11.98
    2                                 8  47                                                                 12.14
    2                                 8  48                                                                 12.59
    2                                 8  49                                                                 11.74
    2                                 8  50                                                                 11.72
    2                                 8  51                                                                 11.71
    2                                 8  52                                                                 13.85
    2                                 8  53                                                                 13.85
    2                                 8  54                                                                 13.84
    2                                 8  55                                                                 13.84
    2                                 8  56                                                                 14.25
    2                                 8  57                                                                 14.18
    2                                 8  58                                                                 14.15
    2                                 8  59                                                                 14.17
    2                                 8  60                                                                 14.15
    2                                 8  61                                                                 14.11
    2                                 9  1                                                                  35.00
    2                                 9  2                                                                  35.00
    2                                 9  3                                                                  35.00
    2                                 9  4                                                                  35.00
    2                                 9  5                                                                  35.00
    2                                 9  6                                                                  35.00
    2                                 9  7                                                                  35.00
    2                                 9  8                                                                  35.00
    2                                 9  9                                                                  35.00
    2                                 9  10                                                                 35.00
    2                                 9  11                                                                 35.00
    2                                 9  12                                                                 35.00
    2                                 9  13                                                                 35.00
    2                                 9  14                                                                 35.00
    2                                 9  15                                                                 35.00
    2                                 9  16                                                                 35.00
    2                                 9  17                                                                 35.00
    2                                 9  18                                                                 35.00
    2                                 9  19                                                                 35.00
    2                                 9  20                                                                 35.00
    2                                 9  21                                                                 35.00
    2                                 9  22                                                                 35.00
    2                                 9  23                                                                 35.00
    2                                 9  24                                                                 35.00
    2                                 9  25                                                                 35.00
    2                                 9  26                                                                 35.00
    2                                 9  27                                                                 35.00
    2                                 9  28                                                                 35.00
    2                                 9  29                                                                 35.00
    2                                 9  30                                                                 35.00
    2                                 9  31                                                                 35.00
    2                                 9  32                                                                 35.00
    2                                 9  33                                                                 35.00
    2                                 9  34                                                                 11.18
    2                                 9  35                                                                 11.81
    2                                 9  36                                                                 10.65
    2                                 9  37                                                                 12.00
    2                                 9  38                                                                 11.88
    2                                 9  39                                                                 11.15
    2                                 9  40                                                                 11.11
    2                                 9  41                                                                 11.90
    2                                 9  42                                                                 12.01
    2                                 9  43                                                                 12.08
    2                                 9  44                                                                 12.00
    2                                 9  45                                                                 12.00
    2                                 9  46                                                                 11.98
    2                                 9  47                                                                 12.14
    2                                 9  48                                                                 12.59
    2                                 9  49                                                                 11.74
    2                                 9  50                                                                 11.72
    2                                 9  51                                                                 11.71
    2                                 9  52                                                                 13.85
    2                                 9  53                                                                 13.85
    2                                 9  54                                                                 15.06
    2                                 9  55                                                                 15.23
    2                                 9  56                                                                 15.22
    2                                 9  57                                                                 15.22
    2                                 9  58                                                                 15.22
    2                                 9  59                                                                 15.21
    2                                 9  60                                                                 15.21
    2                                 9  61                                                                 15.21
    2                                10  1                                                                  35.00
    2                                10  2                                                                  35.00
    2                                10  3                                                                  35.00
    2                                10  4                                                                  35.00
    2                                10  5                                                                  35.00
    2                                10  6                                                                  35.00
    2                                10  7                                                                  35.00
    2                                10  8                                                                  35.00
    2                                10  9                                                                  35.00
    2                                10  10                                                                 35.00
    2                                10  11                                                                 35.00
    2                                10  12                                                                 35.00
    2                                10  13                                                                 35.00
    2                                10  14                                                                 35.00
    2                                10  15                                                                 35.00
    2                                10  16                                                                 35.00
    2                                10  17                                                                 35.00
    2                                10  18                                                                 35.00
    2                                10  19                                                                 35.00
    2                                10  20                                                                 35.00
    2                                10  21                                                                 35.00
    2                                10  22                                                                 35.00
    2                                10  23                                                                 35.00
    2                                10  24                                                                 35.00
    2                                10  25                                                                 35.00
    2                                10  26                                                                 35.00
    2                                10  27                                                                 35.00
    2                                10  28                                                                 35.00
    2                                10  29                                                                 35.00
    2                                10  30                                                                 35.00
    2                                10  31                                                                 35.00
    2                                10  32                                                                 35.00
    2                                10  33                                                                 35.00
    2                                10  34                                                                  7.45
    2                                10  35                                                                  7.45
    2                                10  36                                                                  7.45
    2                                10  37                                                                  7.45
    2                                10  38                                                                  7.45
    2                                10  39                                                                  7.45
    2                                10  40                                                                  7.45
    2                                10  41                                                                  7.45
    2                                10  42                                                                  7.45
    2                                10  43                                                                  7.45
    2                                10  44                                                                  7.45
    2                                10  45                                                                  7.45
    2                                10  46                                                                  7.45
    2                                10  47                                                                  7.45
    2                                10  48                                                                  7.45
    2                                10  49                                                                  7.45
    2                                10  50                                                                  7.45
    2                                10  51                                                                  7.45
    2                                10  52                                                                  7.45
    2                                10  53                                                                  7.45
    2                                10  54                                                                  7.45
    2                                10  55                                                                  7.45
    2                                10  56                                                                  7.45
    2                                10  57                                                                  7.45
    2                                10  58                                                                  7.45
    2                                10  59                                                                  7.45
    2                                10  60                                                                  7.45
    2                                10  61                                                                  7.45
    2                                11  1                                                                  35.00
    2                                11  2                                                                  35.00
    2                                11  3                                                                  35.00
    2                                11  4                                                                  35.00
    2                                11  5                                                                  35.00
    2                                11  6                                                                  35.00
    2                                11  7                                                                  35.00
    2                                11  8                                                                  35.00
    2                                11  9                                                                  35.00
    2                                11  10                                                                 35.00
    2                                11  11                                                                 35.00
    2                                11  12                                                                 35.00
    2                                11  13                                                                 35.00
    2                                11  14                                                                 35.00
    2                                11  15                                                                 35.00
    2                                11  16                                                                 35.00
    2                                11  17                                                                 35.00
    2                                11  18                                                                 35.00
    2                                11  19                                                                 35.00
    2                                11  20                                                                 35.00
    2                                11  21                                                                 35.00
    2                                11  22                                                                 35.00
    2                                11  23                                                                 35.00
    2                                11  24                                                                 35.00
    2                                11  25                                                                 35.00
    2                                11  26                                                                 35.00
    2                                11  27                                                                 35.00
    2                                11  28                                                                 35.00
    2                                11  29                                                                 35.00
    2                                11  30                                                                 35.00
    2                                11  31                                                                 35.00
    2                                11  32                                                                 35.00
    2                                11  33                                                                 35.00
    2                                11  34                                                                 10.82
    2                                11  35                                                                 10.37
    2                                11  36                                                                 10.19
    2                                11  37                                                                 12.00
    2                                11  38                                                                 11.88
    2                                11  39                                                                 11.15
    2                                11  40                                                                 11.11
    2                                11  41                                                                 12.01
    2                                11  42                                                                 11.88
    2                                11  43                                                                 11.56
    2                                11  44                                                                 11.42
    2                                11  45                                                                 11.46
    2                                11  46                                                                 11.44
    2                                11  47                                                                 11.32
    2                                11  48                                                                 11.41
    2                                11  49                                                                  9.93
    2                                11  50                                                                  8.73
    2                                11  51                                                                  6.28
    2                                11  52                                                                 10.93
    2                                11  53                                                                 11.23
    2                                11  54                                                                 11.41
    2                                11  55                                                                 11.91
    2                                11  56                                                                 11.96
    2                                11  57                                                                 13.43
    2                                11  58                                                                 12.99
    2                                11  59                                                                 12.98
    2                                11  60                                                                 13.07
    2                                11  61                                                                 13.38
    3                                 1  1                                                                  35.00
    3                                 1  2                                                                  35.00
    3                                 1  3                                                                  35.00
    3                                 1  4                                                                  35.00
    3                                 1  5                                                                  35.00
    3                                 1  6                                                                  35.00
    3                                 1  7                                                                  35.00
    3                                 1  8                                                                  35.00
    3                                 1  9                                                                  35.00
    3                                 1  10                                                                 35.00
    3                                 1  11                                                                 35.00
    3                                 1  12                                                                 35.00
    3                                 1  13                                                                 35.00
    3                                 1  14                                                                 35.00
    3                                 1  15                                                                 35.00
    3                                 1  16                                                                 35.00
    3                                 1  17                                                                 35.00
    3                                 1  18                                                                 35.00
    3                                 1  19                                                                 35.00
    3                                 1  20                                                                 35.00
    3                                 1  21                                                                 35.00
    3                                 1  22                                                                 35.00
    3                                 1  23                                                                 35.00
    3                                 1  24                                                                 35.00
    3                                 1  25                                                                 35.00
    3                                 1  26                                                                 35.00
    3                                 1  27                                                                 35.00
    3                                 1  28                                                                 35.00
    3                                 1  29                                                                 35.00
    3                                 1  30                                                                 35.00
    3                                 1  31                                                                 35.00
    3                                 1  32                                                                 35.00
    3                                 1  33                                                                 35.00
    3                                 1  34                                                                  7.61
    3                                 1  35                                                                  6.74
    3                                 1  36                                                                  6.23
    3                                 1  37                                                                  8.12
    3                                 1  38                                                                  8.01
    3                                 1  39                                                                  7.27
    3                                 1  40                                                                  7.24
    3                                 1  41                                                                  8.15
    3                                 1  42                                                                  7.91
    3                                 1  43                                                                  6.81
    3                                 1  44                                                                  6.62
    3                                 1  45                                                                  6.56
    3                                 1  46                                                                  6.60
    3                                 1  47                                                                  6.58
    3                                 1  48                                                                  6.58
    3                                 1  49                                                                  0.96
    3                                 1  50                                                                  0.96
    3                                 1  51                                                                  0.96
    3                                 1  52                                                                  6.17
    3                                 1  53                                                                  6.54
    3                                 1  54                                                                  6.58
    3                                 1  55                                                                  6.62
    3                                 1  56                                                                  6.61
    3                                 1  57                                                                  9.00
    3                                 1  58                                                                  8.45
    3                                 1  59                                                                  8.42
    3                                 1  60                                                                  8.40
    3                                 1  61                                                                  8.93
    3                                 2  1                                                                  35.00
    3                                 2  2                                                                  35.00
    3                                 2  3                                                                  35.00
    3                                 2  4                                                                  35.00
    3                                 2  5                                                                  35.00
    3                                 2  6                                                                  35.00
    3                                 2  7                                                                  35.00
    3                                 2  8                                                                  35.00
    3                                 2  9                                                                  35.00
    3                                 2  10                                                                 35.00
    3                                 2  11                                                                 35.00
    3                                 2  12                                                                 35.00
    3                                 2  13                                                                 35.00
    3                                 2  14                                                                 35.00
    3                                 2  15                                                                 35.00
    3                                 2  16                                                                 35.00
    3                                 2  17                                                                 35.00
    3                                 2  18                                                                 35.00
    3                                 2  19                                                                 35.00
    3                                 2  20                                                                 35.00
    3                                 2  21                                                                 35.00
    3                                 2  22                                                                 35.00
    3                                 2  23                                                                 35.00
    3                                 2  24                                                                 35.00
    3                                 2  25                                                                 35.00
    3                                 2  26                                                                 35.00
    3                                 2  27                                                                 35.00
