Composite table:
    i_MarketPriceCode  i_CensusDivision  i_NEMSYear    HMMBLK_PHMM(i_MarketPriceCode,i_CensusDivision,i_NEMSYear)
    6                                 3  37                                                                  5.56
    6                                 3  38                                                                  3.57
    6                                 3  39                                                                  3.57
    6                                 3  40                                                                  3.57
    6                                 3  41                                                                  3.57
    6                                 3  42                                                                  3.57
    6                                 3  43                                                                  3.57
    6                                 3  44                                                                  6.23
    6                                 3  45                                                                  6.24
    6                                 3  46                                                                  6.22
    6                                 3  47                                                                  6.20
    6                                 3  48                                                                  6.20
    6                                 3  49                                                                  6.21
    6                                 3  50                                                                  3.57
    6                                 3  51                                                                  3.57
    6                                 3  52                                                                  3.57
    6                                 3  53                                                                  3.57
    6                                 3  54                                                                  3.57
    6                                 3  55                                                                  3.57
    6                                 3  56                                                                  3.57
    6                                 3  57                                                                  3.57
    6                                 3  58                                                                  3.57
    6                                 3  59                                                                  3.57
    6                                 3  60                                                                  3.57
    6                                 3  61                                                                  3.57
    6                                 4  1                                                                  35.00
    6                                 4  2                                                                  35.00
    6                                 4  3                                                                  35.00
    6                                 4  4                                                                  35.00
    6                                 4  5                                                                  35.00
    6                                 4  6                                                                  35.00
    6                                 4  7                                                                  35.00
    6                                 4  8                                                                  35.00
    6                                 4  9                                                                  35.00
    6                                 4  10                                                                 35.00
    6                                 4  11                                                                 35.00
    6                                 4  12                                                                 35.00
    6                                 4  13                                                                 35.00
    6                                 4  14                                                                 35.00
    6                                 4  15                                                                 35.00
    6                                 4  16                                                                 35.00
    6                                 4  17                                                                 35.00
    6                                 4  18                                                                 35.00
    6                                 4  19                                                                 35.00
    6                                 4  20                                                                 35.00
    6                                 4  21                                                                 35.00
    6                                 4  22                                                                 35.00
    6                                 4  23                                                                 35.00
    6                                 4  24                                                                 35.00
    6                                 4  25                                                                 35.00
    6                                 4  26                                                                 35.00
    6                                 4  27                                                                 35.00
    6                                 4  28                                                                 35.00
    6                                 4  29                                                                 35.00
    6                                 4  30                                                                 35.00
    6                                 4  31                                                                 35.00
    6                                 4  32                                                                 35.00
    6                                 4  33                                                                 35.00
    6                                 4  34                                                                 40.80
    6                                 4  35                                                                  5.64
    6                                 4  36                                                                  5.57
    6                                 4  37                                                                  5.56
    6                                 4  38                                                                  3.57
    6                                 4  39                                                                  3.57
    6                                 4  40                                                                  3.57
    6                                 4  41                                                                  3.57
    6                                 4  42                                                                  3.57
    6                                 4  43                                                                  3.57
    6                                 4  44                                                                  6.23
    6                                 4  45                                                                  6.24
    6                                 4  46                                                                  6.22
    6                                 4  47                                                                  6.20
    6                                 4  48                                                                  6.20
    6                                 4  49                                                                  6.21
    6                                 4  50                                                                  5.90
    6                                 4  51                                                                  5.93
    6                                 4  52                                                                  3.57
    6                                 4  53                                                                  3.57
    6                                 4  54                                                                  3.57
    6                                 4  55                                                                  3.57
    6                                 4  56                                                                  3.57
    6                                 4  57                                                                  3.57
    6                                 4  58                                                                  3.57
    6                                 4  59                                                                  3.57
    6                                 4  60                                                                  3.57
    6                                 4  61                                                                  3.57
    6                                 5  1                                                                  35.00
    6                                 5  2                                                                  35.00
    6                                 5  3                                                                  35.00
    6                                 5  4                                                                  35.00
    6                                 5  5                                                                  35.00
    6                                 5  6                                                                  35.00
    6                                 5  7                                                                  35.00
    6                                 5  8                                                                  35.00
    6                                 5  9                                                                  35.00
    6                                 5  10                                                                 35.00
    6                                 5  11                                                                 35.00
    6                                 5  12                                                                 35.00
    6                                 5  13                                                                 35.00
    6                                 5  14                                                                 35.00
    6                                 5  15                                                                 35.00
    6                                 5  16                                                                 35.00
    6                                 5  17                                                                 35.00
    6                                 5  18                                                                 35.00
    6                                 5  19                                                                 35.00
    6                                 5  20                                                                 35.00
    6                                 5  21                                                                 35.00
    6                                 5  22                                                                 35.00
    6                                 5  23                                                                 35.00
    6                                 5  24                                                                 35.00
    6                                 5  25                                                                 35.00
    6                                 5  26                                                                 35.00
    6                                 5  27                                                                 35.00
    6                                 5  28                                                                 35.00
    6                                 5  29                                                                 35.00
    6                                 5  30                                                                 35.00
    6                                 5  31                                                                 35.00
    6                                 5  32                                                                 35.00
    6                                 5  33                                                                 35.00
    6                                 5  34                                                                 40.80
    6                                 5  35                                                                  5.64
    6                                 5  36                                                                  5.57
    6                                 5  37                                                                  5.56
    6                                 5  38                                                                  3.57
    6                                 5  39                                                                  3.57
    6                                 5  40                                                                  3.57
    6                                 5  41                                                                  3.57
    6                                 5  42                                                                  3.57
    6                                 5  43                                                                  3.57
    6                                 5  44                                                                  6.23
    6                                 5  45                                                                  6.24
    6                                 5  46                                                                  6.22
    6                                 5  47                                                                  6.20
    6                                 5  48                                                                  6.20
    6                                 5  49                                                                  6.21
    6                                 5  50                                                                  3.57
    6                                 5  51                                                                  3.57
    6                                 5  52                                                                  3.57
    6                                 5  53                                                                  3.57
    6                                 5  54                                                                  3.57
    6                                 5  55                                                                  3.57
    6                                 5  56                                                                  3.57
    6                                 5  57                                                                  3.57
    6                                 5  58                                                                  3.57
    6                                 5  59                                                                  3.57
    6                                 5  60                                                                  3.57
    6                                 5  61                                                                  3.57
    6                                 6  1                                                                  35.00
    6                                 6  2                                                                  35.00
    6                                 6  3                                                                  35.00
    6                                 6  4                                                                  35.00
    6                                 6  5                                                                  35.00
    6                                 6  6                                                                  35.00
    6                                 6  7                                                                  35.00
    6                                 6  8                                                                  35.00
    6                                 6  9                                                                  35.00
    6                                 6  10                                                                 35.00
    6                                 6  11                                                                 35.00
    6                                 6  12                                                                 35.00
    6                                 6  13                                                                 35.00
    6                                 6  14                                                                 35.00
    6                                 6  15                                                                 35.00
    6                                 6  16                                                                 35.00
    6                                 6  17                                                                 35.00
    6                                 6  18                                                                 35.00
    6                                 6  19                                                                 35.00
    6                                 6  20                                                                 35.00
    6                                 6  21                                                                 35.00
    6                                 6  22                                                                 35.00
    6                                 6  23                                                                 35.00
    6                                 6  24                                                                 35.00
    6                                 6  25                                                                 35.00
    6                                 6  26                                                                 35.00
    6                                 6  27                                                                 35.00
    6                                 6  28                                                                 35.00
    6                                 6  29                                                                 35.00
    6                                 6  30                                                                 35.00
    6                                 6  31                                                                 35.00
    6                                 6  32                                                                 35.00
    6                                 6  33                                                                 35.00
    6                                 6  34                                                                 40.80
    6                                 6  35                                                                  5.64
    6                                 6  36                                                                  5.57
    6                                 6  37                                                                  5.56
    6                                 6  38                                                                  3.57
    6                                 6  39                                                                  3.57
    6                                 6  40                                                                  3.57
    6                                 6  41                                                                  3.57
    6                                 6  42                                                                  3.57
    6                                 6  43                                                                  3.57
    6                                 6  44                                                                  6.23
    6                                 6  45                                                                  6.24
    6                                 6  46                                                                  6.22
    6                                 6  47                                                                  6.20
    6                                 6  48                                                                  6.20
    6                                 6  49                                                                  6.21
    6                                 6  50                                                                  3.57
    6                                 6  51                                                                  3.57
    6                                 6  52                                                                  3.57
    6                                 6  53                                                                  3.57
    6                                 6  54                                                                  3.57
    6                                 6  55                                                                  3.57
    6                                 6  56                                                                  3.57
    6                                 6  57                                                                  3.57
    6                                 6  58                                                                  3.57
    6                                 6  59                                                                  3.57
    6                                 6  60                                                                  3.57
    6                                 6  61                                                                  3.57
    6                                 7  1                                                                  35.00
    6                                 7  2                                                                  35.00
    6                                 7  3                                                                  35.00
    6                                 7  4                                                                  35.00
    6                                 7  5                                                                  35.00
    6                                 7  6                                                                  35.00
    6                                 7  7                                                                  35.00
    6                                 7  8                                                                  35.00
    6                                 7  9                                                                  35.00
    6                                 7  10                                                                 35.00
    6                                 7  11                                                                 35.00
    6                                 7  12                                                                 35.00
    6                                 7  13                                                                 35.00
    6                                 7  14                                                                 35.00
    6                                 7  15                                                                 35.00
    6                                 7  16                                                                 35.00
    6                                 7  17                                                                 35.00
    6                                 7  18                                                                 35.00
    6                                 7  19                                                                 35.00
    6                                 7  20                                                                 35.00
    6                                 7  21                                                                 35.00
    6                                 7  22                                                                 35.00
    6                                 7  23                                                                 35.00
    6                                 7  24                                                                 35.00
    6                                 7  25                                                                 35.00
    6                                 7  26                                                                 35.00
    6                                 7  27                                                                 35.00
    6                                 7  28                                                                 35.00
    6                                 7  29                                                                 35.00
    6                                 7  30                                                                 35.00
    6                                 7  31                                                                 35.00
    6                                 7  32                                                                 35.00
    6                                 7  33                                                                 35.00
    6                                 7  34                                                                 40.80
    6                                 7  35                                                                  5.64
    6                                 7  36                                                                  5.57
    6                                 7  37                                                                  5.56
    6                                 7  38                                                                  3.57
    6                                 7  39                                                                  3.57
    6                                 7  40                                                                  3.57
    6                                 7  41                                                                  3.57
    6                                 7  42                                                                  3.57
    6                                 7  43                                                                  3.57
    6                                 7  44                                                                  6.23
    6                                 7  45                                                                  6.24
    6                                 7  46                                                                  6.22
    6                                 7  47                                                                  6.20
    6                                 7  48                                                                  6.20
    6                                 7  49                                                                  6.21
    6                                 7  50                                                                  5.90
    6                                 7  51                                                                  5.93
    6                                 7  52                                                                  3.57
    6                                 7  53                                                                  3.57
    6                                 7  54                                                                  3.57
    6                                 7  55                                                                  3.57
    6                                 7  56                                                                  3.57
    6                                 7  57                                                                  3.57
    6                                 7  58                                                                  3.57
    6                                 7  59                                                                  3.57
    6                                 7  60                                                                  3.57
    6                                 7  61                                                                  3.57
    6                                 8  1                                                                  35.00
    6                                 8  2                                                                  35.00
    6                                 8  3                                                                  35.00
    6                                 8  4                                                                  35.00
    6                                 8  5                                                                  35.00
    6                                 8  6                                                                  35.00
    6                                 8  7                                                                  35.00
    6                                 8  8                                                                  35.00
    6                                 8  9                                                                  35.00
    6                                 8  10                                                                 35.00
    6                                 8  11                                                                 35.00
    6                                 8  12                                                                 35.00
    6                                 8  13                                                                 35.00
    6                                 8  14                                                                 35.00
    6                                 8  15                                                                 35.00
    6                                 8  16                                                                 35.00
    6                                 8  17                                                                 35.00
    6                                 8  18                                                                 35.00
    6                                 8  19                                                                 35.00
    6                                 8  20                                                                 35.00
    6                                 8  21                                                                 35.00
    6                                 8  22                                                                 35.00
    6                                 8  23                                                                 35.00
    6                                 8  24                                                                 35.00
    6                                 8  25                                                                 35.00
    6                                 8  26                                                                 35.00
    6                                 8  27                                                                 35.00
    6                                 8  28                                                                 35.00
    6                                 8  29                                                                 35.00
    6                                 8  30                                                                 35.00
    6                                 8  31                                                                 35.00
    6                                 8  32                                                                 35.00
    6                                 8  33                                                                 35.00
    6                                 8  34                                                                 40.80
    6                                 8  35                                                                  5.64
    6                                 8  36                                                                  5.57
    6                                 8  37                                                                  5.56
    6                                 8  38                                                                  3.57
    6                                 8  39                                                                  3.57
    6                                 8  40                                                                  3.57
    6                                 8  41                                                                  3.57
    6                                 8  42                                                                  3.57
    6                                 8  43                                                                  3.57
    6                                 8  44                                                                  6.23
    6                                 8  45                                                                  6.24
    6                                 8  46                                                                  6.22
    6                                 8  47                                                                  6.20
    6                                 8  48                                                                  6.20
    6                                 8  49                                                                  6.21
    6                                 8  50                                                                  5.90
    6                                 8  51                                                                  5.93
    6                                 8  52                                                                  3.57
    6                                 8  53                                                                  3.57
    6                                 8  54                                                                  3.57
    6                                 8  55                                                                  3.57
    6                                 8  56                                                                  3.57
    6                                 8  57                                                                  3.57
    6                                 8  58                                                                  3.57
    6                                 8  59                                                                  3.57
    6                                 8  60                                                                  3.57
    6                                 8  61                                                                  3.57
    6                                 9  1                                                                  35.00
    6                                 9  2                                                                  35.00
    6                                 9  3                                                                  35.00
    6                                 9  4                                                                  35.00
    6                                 9  5                                                                  35.00
    6                                 9  6                                                                  35.00
    6                                 9  7                                                                  35.00
    6                                 9  8                                                                  35.00
    6                                 9  9                                                                  35.00
    6                                 9  10                                                                 35.00
    6                                 9  11                                                                 35.00
    6                                 9  12                                                                 35.00
    6                                 9  13                                                                 35.00
    6                                 9  14                                                                 35.00
    6                                 9  15                                                                 35.00
    6                                 9  16                                                                 35.00
    6                                 9  17                                                                 35.00
    6                                 9  18                                                                 35.00
    6                                 9  19                                                                 35.00
    6                                 9  20                                                                 35.00
    6                                 9  21                                                                 35.00
    6                                 9  22                                                                 35.00
    6                                 9  23                                                                 35.00
    6                                 9  24                                                                 35.00
    6                                 9  25                                                                 35.00
    6                                 9  26                                                                 35.00
    6                                 9  27                                                                 35.00
    6                                 9  28                                                                 35.00
    6                                 9  29                                                                 35.00
    6                                 9  30                                                                 35.00
    6                                 9  31                                                                 35.00
    6                                 9  32                                                                 35.00
    6                                 9  33                                                                 35.00
    6                                 9  34                                                                 40.80
    6                                 9  35                                                                 37.33
    6                                 9  36                                                                 13.56
    6                                 9  37                                                                 13.33
    6                                 9  38                                                                  3.57
    6                                 9  39                                                                  3.57
    6                                 9  40                                                                  3.57
    6                                 9  41                                                                  3.57
    6                                 9  42                                                                  3.57
    6                                 9  43                                                                  3.57
    6                                 9  44                                                                  6.40
    6                                 9  45                                                                  6.24
    6                                 9  46                                                                  6.22
    6                                 9  47                                                                  6.20
    6                                 9  48                                                                  6.20
    6                                 9  49                                                                  6.21
    6                                 9  50                                                                  5.90
    6                                 9  51                                                                  5.93
    6                                 9  52                                                                  3.57
    6                                 9  53                                                                  3.57
    6                                 9  54                                                                  3.57
    6                                 9  55                                                                  3.57
    6                                 9  56                                                                  3.57
    6                                 9  57                                                                  3.57
    6                                 9  58                                                                  3.57
    6                                 9  59                                                                  3.57
    6                                 9  60                                                                  3.57
    6                                 9  61                                                                  3.57
    6                                10  1                                                                  35.00
    6                                10  2                                                                  35.00
    6                                10  3                                                                  35.00
    6                                10  4                                                                  35.00
