Composite table:
    i_MarketPriceCode  i_CensusDivision  i_NEMSYear    HMMBLK_PHMM(i_MarketPriceCode,i_CensusDivision,i_NEMSYear)
    9                                 5  34                                                                 76.32
    9                                 5  35                                                                  2.08
    9                                 5  36                                                                  2.09
    9                                 5  37                                                                  2.09
    9                                 5  38                                                                  2.10
    9                                 5  39                                                                  2.10
    9                                 5  40                                                                  2.11
    9                                 5  41                                                                  2.11
    9                                 5  42                                                                  9.50
    9                                 6  34                                                                 76.32
    9                                 6  35                                                                  2.08
    9                                 6  36                                                                  2.09
    9                                 6  37                                                                  2.09
    9                                 6  38                                                                  2.10
    9                                 6  39                                                                  2.10
    9                                 6  40                                                                  2.11
    9                                 6  41                                                                  2.11
    9                                 6  42                                                                  9.50
    9                                 7  34                                                                 76.32
    9                                 7  35                                                                 76.32
    9                                 7  36                                                                  2.10
    9                                 7  37                                                                  2.09
    9                                 7  38                                                                  2.10
    9                                 7  39                                                                  2.10
    9                                 7  40                                                                  2.11
    9                                 7  41                                                                  2.11
    9                                 7  42                                                                  9.67
    9                                 8  34                                                                 76.32
    9                                 8  35                                                                  2.08
    9                                 8  36                                                                  2.09
    9                                 8  37                                                                  2.09
    9                                 8  38                                                                  2.10
    9                                 8  39                                                                  2.10
    9                                 8  40                                                                  2.11
    9                                 8  41                                                                  2.11
    9                                 8  42                                                                  9.67
    9                                 9  34                                                                 76.32
    9                                 9  35                                                                  2.08
    9                                 9  36                                                                  2.09
    9                                 9  37                                                                  2.09
    9                                 9  38                                                                  2.10
    9                                 9  39                                                                  2.10
    9                                 9  40                                                                  2.11
    9                                 9  41                                                                  2.11
    9                                 9  42                                                                 11.52
    9                                10  34                                                                 76.32
    9                                10  35                                                                  4.86
    9                                10  36                                                                  4.93
    9                                10  37                                                                  5.00
    9                                10  38                                                                  5.08
    9                                10  39                                                                  5.16
    9                                10  40                                                                  5.25
    9                                10  41                                                                  5.32
    9                                10  42                                                                  5.41
    10                                1  34                                                                 76.32
    10                                1  35                                                                 76.32
    10                                1  36                                                                 76.32
    10                                1  37                                                                  2.09
    10                                1  38                                                                  2.10
    10                                1  39                                                                  2.10
    10                                1  40                                                                  2.50
    10                                1  41                                                                  2.11
    10                                1  42                                                                  9.92
    10                                2  34                                                                 76.32
    10                                2  35                                                                  2.08
    10                                2  36                                                                  2.09
    10                                2  37                                                                  2.09
    10                                2  38                                                                  2.10
    10                                2  39                                                                  2.10
    10                                2  40                                                                  2.11
    10                                2  41                                                                  2.11
    10                                2  42                                                                  9.50
    10                                3  34                                                                 76.32
    10                                3  35                                                                 76.32
    10                                3  36                                                                  2.09
    10                                3  37                                                                  2.09
    10                                3  38                                                                  2.10
    10                                3  39                                                                  2.10
    10                                3  40                                                                  2.11
    10                                3  41                                                                  2.11
    10                                3  42                                                                  9.67
    10                                4  34                                                                 76.32
    10                                4  35                                                                 76.32
    10                                4  36                                                                  2.09
    10                                4  37                                                                  2.09
    10                                4  38                                                                  2.10
    10                                4  39                                                                  2.10
    10                                4  40                                                                  2.11
    10                                4  41                                                                  2.11
    10                                4  42                                                                  9.67
    10                                5  34                                                                 76.32
    10                                5  35                                                                  2.08
    10                                5  36                                                                  2.09
    10                                5  37                                                                  2.09
    10                                5  38                                                                  2.10
    10                                5  39                                                                  2.10
    10                                5  40                                                                  2.11
    10                                5  41                                                                  2.11
    10                                5  42                                                                  9.50
    10                                6  34                                                                 76.32
    10                                6  35                                                                  2.08
    10                                6  36                                                                  2.09
    10                                6  37                                                                  2.09
    10                                6  38                                                                  2.10
    10                                6  39                                                                  2.10
    10                                6  40                                                                  2.11
    10                                6  41                                                                  2.11
    10                                6  42                                                                  9.50
    10                                7  34                                                                 76.32
    10                                7  35                                                                 76.32
    10                                7  36                                                                  2.10
    10                                7  37                                                                  2.09
    10                                7  38                                                                  2.10
    10                                7  39                                                                  2.10
    10                                7  40                                                                  2.11
    10                                7  41                                                                  2.11
    10                                7  42                                                                  9.67
    10                                8  34                                                                 76.32
    10                                8  35                                                                  2.08
    10                                8  36                                                                  2.09
    10                                8  37                                                                  2.09
    10                                8  38                                                                  2.10
    10                                8  39                                                                  2.10
    10                                8  40                                                                  2.11
    10                                8  41                                                                  2.11
    10                                8  42                                                                  9.67
    10                                9  34                                                                 76.32
    10                                9  35                                                                  2.08
    10                                9  36                                                                  2.09
    10                                9  37                                                                  2.09
    10                                9  38                                                                  2.10
    10                                9  39                                                                  2.10
    10                                9  40                                                                  2.11
    10                                9  41                                                                  2.11
    10                                9  42                                                                 11.52
    10                               10  34                                                                 76.32
    10                               10  35                                                                  4.86
    10                               10  36                                                                  4.93
    10                               10  37                                                                  5.00
    10                               10  38                                                                  5.08
    10                               10  39                                                                  5.16
    10                               10  40                                                                  5.25
    10                               10  41                                                                  5.32
    10                               10  42                                                                  5.41
    10                               11  34                                                                 76.32
    10                               11  35                                                                 29.00
    10                               11  36                                                                  6.28
    10                               11  37                                                                  2.17
    10                               11  38                                                                  2.18
    10                               11  39                                                                  2.18
    10                               11  40                                                                  2.21
    10                               11  41                                                                  2.19
    10                               11  42                                                                 10.53
    ;
 
Composite table:
    i_CensusDivision  i_NEMSYear    QBLK_QBMHM(i_CensusDivision,i_NEMSYear)
!   ----------------  ----------    ---------------------------------------
                   1  34                                           1.72e-02
                   1  35                                           4.29e-03
                   1  36                                           4.29e-03
                   2  34                                           1.72e-02
                   2  35                                           4.29e-03
                   3  34                                           1.72e-02
                   3  35                                           4.29e-03
                   4  34                                           1.72e-02
                   4  35                                           4.29e-03
                   5  34                                           1.72e-02
                   6  34                                           1.72e-02
                   6  35                                           4.29e-03
                   7  34                                           1.72e-02
                   7  35                                           1.72e-02
                   8  34                                           1.72e-02
                   8  35                                           4.29e-03
                   9  34                                           1.72e-02
                  10  34                                           1.72e-02
                  11  34                                           1.72e-01
                  11  35                                           4.29e-02
                  11  36                                           4.29e-03
    ;
 
Composite table:
    i_CensusDivision  i_NEMSYear    QBLK_QELHM(i_CensusDivision,i_NEMSYear)
!   ----------------  ----------    ---------------------------------------
                   1  34                                           6.85e-02
                   1  35                                           6.62e+00
                   1  36                                           8.95e+00
                   1  37                                           1.17e+01
                   1  38                                           1.23e+01
                   1  39                                           1.23e+01
                   1  40                                           1.25e+01
                   1  41                                           1.23e+01
                   2  34                                           6.85e-02
                   2  35                                           6.73e-02
                   2  36                                           6.50e-02
                   2  37                                           6.50e-02
                   2  38                                           6.50e-02
                   2  39                                           6.50e-02
                   2  40                                           6.53e-02
                   2  41                                           6.48e-02
                   2  42                                           6.57e-03
                   3  34                                           6.85e-02
                   3  35                                           7.22e-02
                   3  36                                           7.07e-02
                   3  37                                           6.30e-02
                   3  38                                           6.30e-02
                   3  39                                           6.30e-02
                   3  40                                           6.30e-02
                   3  41                                           6.30e-02
                   3  42                                           6.21e-04
                   4  34                                           6.85e-02
                   4  35                                           7.22e-02
                   4  36                                           7.23e-02
                   4  37                                           7.23e-02
                   4  38                                           6.68e-02
                   4  39                                           6.30e-02
                   4  40                                           7.27e-02
                   4  41                                           6.30e-02
                   4  42                                           1.32e-02
                   5  34                                           6.85e-02
                   5  35                                           6.49e-02
                   5  36                                           6.42e-02
                   5  37                                           6.30e-02
                   5  38                                           6.34e-02
                   5  39                                           6.45e-02
                   5  40                                           6.96e-02
                   5  41                                           6.94e-02
                   5  42                                           7.99e-03
                   6  34                                           6.85e-02
                   6  35                                           7.22e-02
                   6  36                                           7.68e-02
                   6  37                                           8.12e-02
                   6  38                                           8.68e-02
                   6  39                                           8.89e-02
                   6  40                                           9.09e-02
                   6  41                                           9.62e-02
                   6  42                                           3.81e-02
                   7  34                                           6.85e-02
                   7  35                                           3.47e+01
                   7  36                                           3.34e+01
                   7  37                                           3.38e+01
                   7  38                                           3.38e+01
                   7  39                                           3.38e+01
                   7  40                                           3.38e+01
                   7  41                                           3.38e+01
                   7  42                                           4.76e-02
                   8  34                                           6.85e-02
                   8  35                                           7.25e-02
                   8  36                                           7.71e-02
                   8  37                                           8.14e-02
                   8  38                                           8.26e-02
                   8  39                                           8.59e-02
                   8  40                                           8.69e-02
                   8  41                                           8.80e-02
                   8  42                                           2.78e-02
                   9  34                                           6.85e-02
                   9  35                                           1.90e+01
                   9  36                                           1.90e+01
                   9  37                                           1.90e+01
                   9  38                                           1.90e+01
                   9  39                                           1.90e+01
                   9  40                                           1.90e+01
                   9  41                                           1.90e+01
                   9  42                                           3.96e-02
                  10  34                                           6.85e-02
                  10  35                                           6.80e-02
                  10  36                                           6.82e-02
                  10  37                                           6.84e-02
                  10  38                                           6.86e-02
                  10  39                                           6.88e-02
                  10  40                                           6.91e-02
                  10  41                                           6.93e-02
                  10  42                                           6.95e-02
                  11  34                                           6.85e-01
                  11  35                                           6.08e+01
                  11  36                                           6.18e+01
                  11  37                                           6.50e+01
                  11  38                                           6.56e+01
                  11  39                                           6.56e+01
                  11  40                                           6.58e+01
                  11  41                                           6.56e+01
                  11  42                                           2.51e-01
    ;
 
Composite table:
    i_CensusDivision  i_NEMSYear    QBLK_QCLHM(i_CensusDivision,i_NEMSYear)
!   ----------------  ----------    ---------------------------------------
                   1  34                                               0.10
                   1  35                                               0.03
                   1  36                                               0.03
                   2  34                                               0.10
                   2  35                                               0.03
                   3  34                                               0.10
                   3  35                                               0.03
                   3  42                                               0.04
                   4  34                                               0.10
                   4  35                                               0.03
                   4  42                                               0.04
                   5  34                                               0.10
                   6  34                                               0.10
                   6  35                                               0.03
                   7  34                                               0.10
                   7  35                                               0.10
                   8  34                                               0.10
                   8  35                                               0.03
                   9  34                                               0.10
                  10  34                                               0.10
                  10  35                                               0.04
                  10  36                                               0.04
                  10  37                                               0.04
                  10  38                                               0.04
                  10  39                                               0.04
                  10  40                                               0.04
                  10  41                                               0.04
                  10  42                                               0.04
                  11  34                                               1.05
                  11  35                                               0.30
                  11  36                                               0.06
                  11  37                                               0.04
                  11  38                                               0.04
                  11  39                                               0.04
                  11  40                                               0.04
                  11  41                                               0.04
                  11  42                                               0.11
    ;
 
Composite table:
    i_CensusDivision  i_NEMSYear    QBLK_QNGHM(i_CensusDivision,i_NEMSYear)
!   ----------------  ----------    ---------------------------------------
                   1  34                                               0.11
                   1  35                                               9.70
                   1  36                                              14.82
                   1  37                                               2.98
                   1  38                                               1.02
                   1  39                                              13.68
                   1  40                                              23.12
                   1  41                                               0.01
                   2  34                                               0.11
                   2  35                                               7.88
                   2  36                                               5.39
                   2  37                                               5.39
                   2  38                                               5.39
                   2  39                                               5.39
                   2  40                                               6.14
                   2  41                                               4.66
                   2  42                                              17.30
                   3  34                                               0.11
                   3  35                                              20.57
                   3  36                                              20.34
                   3  37                                               0.01
                   3  38                                               0.01
                   3  39                                               0.01
                   3  40                                               0.01
                   3  41                                               0.01
                   4  34                                               0.11
                   4  35                                              20.57
                   4  36                                              24.56
                   4  37                                              24.49
                   4  38                                              10.06
                   4  39                                               0.01
                   4  40                                              25.69
                   4  41                                               0.01
                   4  42                                              33.00
                   5  34                                               0.11
                   5  35                                               5.11
                   5  36                                               3.13
                   5  37                                               0.01
                   5  38                                               1.15
                   5  39                                               3.88
                   5  40                                              17.42
                   5  41                                              16.75
                   5  42                                              21.04
                   6  34                                               0.11
                   6  35                                              20.57
                   6  36                                              36.33
                   6  37                                              47.94
                   6  38                                              62.56
                   6  39                                              68.10
                   6  40                                              73.49
                   6  41                                              87.32
                   6  42                                             100.22
                   7  34                                               0.11
                   7  35                                              65.87
                   7  36                                              63.73
                   7  37                                              90.08
                   7  38                                             105.86
                   7  39                                             121.80
                   7  40                                              98.74
                   7  41                                             132.12
                   7  42                                             125.24
                   8  34                                               0.11
                   8  35                                              21.38
                   8  36                                              37.14
                   8  37                                              48.52
                   8  38                                              51.70
                   8  39                                              60.40
                   8  40                                              63.04
                   8  41                                              65.89
                   8  42                                              73.21
                   9  34                                               0.11
                   9  35                                               8.89
                   9  36                                               0.81
                   9  37                                               3.95
                   9  38                                              18.81
                   9  39                                              35.34
                   9  40                                              52.79
                   9  41                                              70.68
                   9  42                                             104.29
                  10  34                                               0.11
                  10  35                                               0.75
                  10  36                                               1.19
                  10  37                                               1.70
                  10  38                                               2.27
                  10  39                                               2.87
                  10  40                                               3.49
                  10  41                                               4.10
                  10  42                                               4.68
                  11  34                                               1.08
                  11  35                                             181.29
                  11  36                                             207.42
                  11  37                                             225.07
                  11  38                                             258.82
                  11  39                                             311.47
                  11  40                                             363.95
                  11  41                                             381.56
                  11  42                                             478.98
    ;
 
Composite table:
    i_NEMSYear  i_CensusDivision    HMMBLK_HMGSPRD(i_NEMSYear,i_CensusDivision)
!   ----------  ----------------    -------------------------------------------
    34                         1                                           0.20
    34                         2                                           0.20
    34                         3                                           0.20
    34                         4                                           0.20
    34                         5                                           0.20
    34                         6                                           0.20
    34                         7                                           0.20
    34                         8                                           0.20
    34                         9                                           0.20
    34                        10                                           0.20
    34                        11                                           2.00
    35                         1                                          36.30
    35                         2                                          49.80
    35                         3                                         130.20
    35                         4                                         130.20
    35                         5                                          32.35
    35                         6                                         130.20
    35                         7                                         145.20
    35                         8                                         135.35
    35                         9                                          56.30
    35                        10                                           4.26
    35                        11                                         850.16
    36                         1                                          68.80
    36                         2                                          34.07
    36                         3                                         128.86
    36                         4                                         155.63
    36                         5                                          19.74
    36                         6                                         230.20
    36                         7                                         275.20
    36                         8                                         235.35
    36                         9                                           5.03
    36                        10                                           7.04
    36                        11                                        1159.92
    37                         1                                          18.82
    37                         2                                          34.07
    37                         4                                         155.17
    37                         6                                         303.84
    37                         7                                         405.20
    37                         8                                         307.48
    37                         9                                          24.98
    37                        10                                          10.27
    37                        11                                        1259.82
    38                         1                                           6.38
    38                         2                                          34.07
    38                         4                                          63.72
    38                         5                                           7.19
    38                         6                                         396.46
    38                         7                                         505.20
    38                         8                                         327.67
    38                         9                                         119.19
    38                        10                                          13.89
    38                        11                                        1473.77
    39                         1                                          86.62
    39                         2                                          34.07
    39                         5                                          24.51
    39                         6                                         431.61
    39                         7                                         606.24
    39                         8                                         382.76
    39                         9                                         223.95
    39                        10                                          17.72
    39                        11                                        1807.48
    40                         1                                         128.76
    40                         2                                          38.88
    40                         4                                         162.80
    40                         5                                         110.38
    40                         6                                         465.77
    40                         7                                         460.11
    40                         8                                         399.52
    40                         9                                         334.56
    40                        10                                          21.66
    40                        11                                        2122.43
    41                         2                                          29.44
    41                         5                                         106.12
    41                         6                                         553.46
    41                         7                                         671.67
    41                         8                                         417.58
    41                         9                                         447.99
    41                        10                                          25.51
    41                        11                                        2251.77
    42                         2                                         109.67
    42                         4                                         209.16
    42                         5                                         133.38
    42                         6                                         635.26
    42                         7                                         793.88
    42                         8                                         464.05
    42                         9                                         661.10
    42                        10                                          29.18
    42                        11                                        3035.69
    ;
 
Composite table:
    i_NEMSYear  i_CensusDivision    HMMBLK_HMCLPRD(i_NEMSYear,i_CensusDivision)
!   ----------  ----------------    -------------------------------------------
    34                         1                                           0.20
    34                         2                                           0.20
    34                         3                                           0.20
    34                         4                                           0.20
    34                         5                                           0.20
    34                         6                                           0.20
    34                         7                                           0.20
    34                         8                                           0.20
    34                         9                                           0.20
    34                        10                                           0.20
    34                        11                                           2.00
    35                         1                                           0.05
    35                         2                                           0.05
    35                         3                                           0.05
    35                         4                                           0.05
    35                         6                                           0.05
    35                         7                                           0.20
    35                         8                                           0.05
    35                        10                                           0.20
    35                        11                                           0.70
    36                         1                                           0.05
    36                        10                                           0.20
    36                        11                                           0.25
    37                        10                                           0.20
    37                        11                                           0.20
    38                        10                                           0.20
    38                        11                                           0.20
    39                        10                                           0.20
    39                        11                                           0.20
    40                        10                                           0.20
    40                        11                                           0.20
    41                        10                                           0.20
    41                        11                                           0.20
    42                         3                                           0.20
    42                         4                                           0.20
    42                        10                                           0.20
    42                        11                                           0.60
    ;
 
Composite table:
    i_NEMSYear  i_CensusDivision    HMMBLK_HMBIPRD(i_NEMSYear,i_CensusDivision)
!   ----------  ----------------    -------------------------------------------
    ;
 
Composite table:
    i_NEMSYear  i_CensusDivision    HMMBLK_HMELPRD(i_NEMSYear,i_CensusDivision)
!   ----------  ----------------    -------------------------------------------
    34                         1                                           0.40
    34                         2                                           0.40
    34                         3                                           0.40
    34                         4                                           0.40
    34                         5                                           0.40
    34                         6                                           0.40
    34                         7                                           0.40
    34                         8                                           0.40
    34                         9                                           0.40
    34                        10                                           0.40
    34                        11                                           4.00
    35                         1                                          33.45
    35                         2                                           0.40
    35                         3                                           0.40
    35                         4                                           0.40
    35                         5                                           0.40
    35                         6                                           0.40
    35                         7                                         203.97
    35                         8                                           0.40
    35                         9                                         100.40
    35                        10                                           0.40
    35                        11                                         340.62
    36                         1                                          45.71
    36                         2                                           0.40
    36                         3                                           0.40
    36                         4                                           0.40
    36                         5                                           0.40
    36                         6                                           0.40
    36                         7                                         203.97
    36                         8                                           0.40
    36                         9                                         100.40
    36                        10                                           0.40
    36                        11                                         352.88
    37                         1                                          61.97
    37                         2                                           0.40
    37                         3                                           0.40
    37                         4                                           0.40
    37                         5                                           0.40
    37                         6                                           0.40
    37                         7                                         203.97
    37                         8                                           0.40
    37                         9                                         100.40
    37                        10                                           0.40
    37                        11                                         369.14
    38                         1                                          64.79
    38                         2                                           0.40
    38                         3                                           0.40
    38                         4                                           0.40
    38                         5                                           0.40
    38                         6                                           0.40
    38                         7                                         203.97
    38                         8                                           0.40
    38                         9                                         100.40
    38                        10                                           0.40
    38                        11                                         371.96
    39                         1                                          64.79
    39                         2                                           0.40
    39                         3                                           0.40
    39                         4                                           0.40
    39                         5                                           0.40
    39                         6                                           0.40
    39                         7                                         203.97
    39                         8                                           0.40
    39                         9                                         100.40
    39                        10                                           0.40
    39                        11                                         371.96
    40                         1                                          64.79
    40                         2                                           0.40
    40                         3                                           0.40
    40                         4                                           0.40
    40                         5                                           0.40
    40                         6                                           0.40
    40                         7                                         203.97
    40                         8                                           0.40
    40                         9                                         100.40
    40                        10                                           0.40
    40                        11                                         371.96
    41                         1                                          64.79
    41                         2                                           0.40
    41                         3                                           0.40
    41                         4                                           0.40
    41                         5                                           0.40
    41                         6                                           0.40
    41                         7                                         203.97
    41                         8                                           0.40
    41                         9                                         100.40
    41                        10                                           0.40
    41                        11                                         371.96
    42                        10                                           0.40
    42                        11                                           0.40
    ;
 
Composite table:
    M3  i_CensusDivision  i_NEMSYear    HMMBLK_CO2CAPFUEL(M3,i_CensusDivision,i_NEMSYear)
!   --  ----------------  ----------    -------------------------------------------------
    1                  1  34                                                       0.0066
    1                  1  35                                                       0.0016
    1                  1  36                                                       0.0016
    1                  2  34                                                       0.0066
    1                  2  35                                                       0.0016
    1                  3  34                                                       0.0066
    1                  3  35                                                       0.0016
    1                  4  34                                                       0.0066
    1                  4  35                                                       0.0016
    1                  5  34                                                       0.0066
    1                  6  34                                                       0.0066
    1                  6  35                                                       0.0016
    1                  7  34                                                       0.0066
    1                  7  35                                                       0.0066
    1                  8  34                                                       0.0066
    1                  8  35                                                       0.0016
    1                  9  34                                                       0.0066
    1                 10  34                                                       0.0066
    1                 11  34                                                       0.0659
    1                 11  35                                                       0.0165
    1                 11  36                                                       0.0016
    2                  1  34                                                       0.0037
    2                  1  35                                                       0.2222
    2                  1  36                                                       0.2222
    2                  1  40                                                       0.1569
    2                  2  34                                                       0.0037
    2                  2  35                                                       0.0009
    2                  3  34                                                       0.0037
    2                  3  35                                                       0.0009
    2                  4  34                                                       0.0037
    2                  4  35                                                       0.0009
    2                  5  34                                                       0.0037
    2                  6  34                                                       0.0037
    2                  6  35                                                       0.0009
    2                  7  34                                                       0.0037
    2                  7  35                                                       2.1150
    2                  7  36                                                       0.8245
    2                  7  37                                                       1.1526
    2                  7  38                                                       1.1526
    2                  7  39                                                       1.1526
    2                  7  40                                                       1.1526
    2                  7  41                                                       1.1526
    2                  8  34                                                       0.0037
    2                  8  35                                                       0.0009
    2                  9  34                                                       0.0037
    2                 10  34                                                       0.0037
    2                 10  35                                                       0.0037
    2                 10  36                                                       0.0037
    2                 10  37                                                       0.0037
    2                 10  38                                                       0.0037
    2                 10  39                                                       0.0037
    2                 10  40                                                       0.0037
    2                 10  41                                                       0.0037
    2                 10  42                                                       0.0037
    2                 11  34                                                       0.0369
    2                 11  35                                                       2.3455
    2                 11  36                                                       1.0505
    2                 11  37                                                       1.1563
    2                 11  38                                                       1.1563
    2                 11  39                                                       1.1563
    2                 11  40                                                       1.3132
    2                 11  41                                                       1.1563
    2                 11  42                                                       0.0037
    3                  1  34                                                       0.0019
    3                  1  35                                                       0.0005
    3                  1  36                                                       0.0005
    3                  2  34                                                       0.0019
    3                  2  35                                                       0.0005
    3                  3  34                                                       0.0019
    3                  3  35                                                       0.0005
    3                  4  34                                                       0.0019
    3                  4  35                                                       0.0005
    3                  5  34                                                       0.0019
    3                  6  34                                                       0.0019
    3                  6  35                                                       0.0005
    3                  7  34                                                       0.0019
    3                  7  35                                                       0.0019
    3                  8  34                                                       0.0019
    3                  8  35                                                       0.0005
    3                  9  34                                                       0.0019
    3                 10  34                                                       0.0019
    3                 11  34                                                       0.0191
    3                 11  35                                                       0.0048
    3                 11  36                                                       0.0005
    ;
 
Composite table:
    M50  i_CensusDivision  i_NEMSYear    HMMBLK_INVCST(M50,i_CensusDivision,i_NEMSYear)
!   ---  ----------------  ----------    ----------------------------------------------
    4                  10  42                                                      0.05
    ;
 
Composite table:
    M3  i_CensusDivision  i_NEMSYear    HMMBLK_CO2CAP_QTY(M3,i_CensusDivision,i_NEMSYear)
!   --  ----------------  ----------    -------------------------------------------------
    1                  1  34                                                         0.20
    1                  1  35                                                         0.05
    1                  1  36                                                         0.05
    1                  2  34                                                         0.20
    1                  2  35                                                         0.05
    1                  3  34                                                         0.20
    1                  3  35                                                         0.05
    1                  4  34                                                         0.20
    1                  4  35                                                         0.05
    1                  5  34                                                         0.20
    1                  6  34                                                         0.20
    1                  6  35                                                         0.05
    1                  7  34                                                         0.20
    1                  7  35                                                         0.20
    1                  8  34                                                         0.20
    1                  8  35                                                         0.05
    1                  9  34                                                         0.20
    1                 10  34                                                         0.20
    1                 11  34                                                         2.00
    1                 11  35                                                         0.70
    1                 11  36                                                         0.25
    1                 11  37                                                         0.20
    1                 11  38                                                         0.20
    1                 11  39                                                         0.20
    1                 11  40                                                         0.20
    1                 11  41                                                         0.20
    1                 11  42                                                         0.60
    2                  1  34                                                         0.40
    2                  1  35                                                        25.10
    2                  1  36                                                        25.10
    2                  1  40                                                        17.72
    2                  2  34                                                         0.40
    2                  2  35                                                         0.10
    2                  3  34                                                         0.40
    2                  3  35                                                         0.10
    2                  4  34                                                         0.40
    2                  4  35                                                         0.10
    2                  5  34                                                         0.40
    2                  6  34                                                         0.40
    2                  6  35                                                         0.10
    2                  7  34                                                         0.40
    2                  7  35                                                       230.40
    2                  7  36                                                        93.14
    2                  7  37                                                       130.20
    2                  7  38                                                       130.20
    2                  7  39                                                       130.20
    2                  7  40                                                       130.20
    2                  7  41                                                       130.20
    2                  8  34                                                         0.40
    2                  8  35                                                         0.10
    2                  9  34                                                         0.40
    2                 10  34                                                         0.40
    2                 10  35                                                         0.40
    2                 10  36                                                         0.40
    2                 10  37                                                         0.40
    2                 10  38                                                         0.40
    2                 10  39                                                         0.40
    2                 10  40                                                         0.40
    2                 10  41                                                         0.40
    2                 10  42                                                         0.40
    2                 11  34                                                         2.00
    2                 11  35                                                       850.16
    2                 11  36                                                      1159.92
    2                 11  37                                                      1259.82
    2                 11  38                                                      1473.77
    2                 11  39                                                      1807.48
    2                 11  40                                                      2122.43
    2                 11  41                                                      2251.77
    2                 11  42                                                      3035.69
    3                  1  34                                                         0.20
    3                  1  35                                                         0.05
    3                  1  36                                                         0.05
    3                  2  34                                                         0.20
    3                  2  35                                                         0.05
    3                  3  34                                                         0.20
    3                  3  35                                                         0.05
    3                  4  34                                                         0.20
    3                  4  35                                                         0.05
    3                  5  34                                                         0.20
    3                  6  34                                                         0.20
    3                  6  35                                                         0.05
    3                  7  34                                                         0.20
    3                  7  35                                                         0.20
    3                  8  34                                                         0.20
    3                  8  35                                                         0.05
    3                  9  34                                                         0.20
    3                 10  34                                                         0.20
    ;
 
